targetId,outcomeId,analysisId,logRr,seLogRr,ci95Lb,ci95Ub,comparatorId,targetName,comparatorName,nestingId,nestingName,outcomeName,type,targetEffectSize,oldOutcomeId,targetConceptIds,comparatorConceptIds,trueEffectSize,trueEffectSizeFirstExposure,mdrrTarget,mdrrComparator,stratum,method,comparative,nesting,firstExposureOnly,database,calLogRr,calSeLogRr,calCi95Lb,calCi95Ub,calP
1136487,NA,1,NA,NA,NA,NA,732893,ropivacaine,Bupivacaine,37522270,Surgery,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1136487,NA,1,NA,NA,NA,NA,732893,ropivacaine,Bupivacaine,37522270,Surgery,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1136487,NA,1,NA,NA,NA,NA,732893,ropivacaine,Bupivacaine,37522270,Surgery,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1136487,NA,1,NA,NA,NA,NA,732893,ropivacaine,Bupivacaine,37522270,Surgery,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1336926,NA,1,NA,NA,NA,NA,918906,tadalafil,oxybutynin,37119607,Benign prostatic hyperplasia,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1336926,NA,1,NA,NA,NA,NA,918906,tadalafil,oxybutynin,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1336926,NA,1,NA,NA,NA,NA,918906,tadalafil,oxybutynin,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1336926,NA,1,NA,NA,NA,NA,918906,tadalafil,oxybutynin,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1517070,NA,1,NA,NA,NA,NA,918906,desmopressin,oxybutynin,36718449,Urinary incontinence,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1517070,NA,1,NA,NA,NA,NA,918906,desmopressin,oxybutynin,36718449,Urinary incontinence,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1517070,NA,1,NA,NA,NA,NA,918906,desmopressin,oxybutynin,36718449,Urinary incontinence,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1517070,NA,1,NA,NA,NA,NA,918906,desmopressin,oxybutynin,36718449,Urinary incontinence,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1784444,NA,1,NA,NA,NA,NA,922868,Ivermectin,Permethrin,36110310,Arthropod infestation,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1784444,NA,1,NA,NA,NA,NA,922868,Ivermectin,Permethrin,36110310,Arthropod infestation,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1784444,NA,1,NA,NA,NA,NA,922868,Ivermectin,Permethrin,36110310,Arthropod infestation,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1784444,NA,1,NA,NA,NA,NA,922868,Ivermectin,Permethrin,36110310,Arthropod infestation,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19025115,NA,1,NA,NA,NA,NA,924939,picosulfate sodium,Bisacodyl,35702117,Gastrointestinal motility and defaecation conditions,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19025115,NA,1,NA,NA,NA,NA,924939,picosulfate sodium,Bisacodyl,35702117,Gastrointestinal motility and defaecation conditions,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19025115,NA,1,NA,NA,NA,NA,924939,picosulfate sodium,Bisacodyl,35702117,Gastrointestinal motility and defaecation conditions,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19025115,NA,1,NA,NA,NA,NA,924939,picosulfate sodium,Bisacodyl,35702117,Gastrointestinal motility and defaecation conditions,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
938044,NA,1,NA,NA,NA,NA,932815,brinzolamide,Levobunolol,35606985,Glaucoma,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
938044,NA,1,NA,NA,NA,NA,932815,brinzolamide,Levobunolol,35606985,Glaucoma,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
938044,NA,1,NA,NA,NA,NA,932815,brinzolamide,Levobunolol,35606985,Glaucoma,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
938044,NA,1,NA,NA,NA,NA,932815,brinzolamide,Levobunolol,35606985,Glaucoma,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
945286,NA,1,NA,NA,NA,NA,938044,Pilocarpine,brinzolamide,35606985,Glaucoma,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
945286,NA,1,NA,NA,NA,NA,938044,Pilocarpine,brinzolamide,35606985,Glaucoma,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
945286,NA,1,NA,NA,NA,NA,938044,Pilocarpine,brinzolamide,35606985,Glaucoma,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
945286,NA,1,NA,NA,NA,NA,938044,Pilocarpine,brinzolamide,35606985,Glaucoma,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
915855,NA,1,NA,NA,NA,NA,943634,olopatadine,epinastine,35607032,Conjunctivitis allergic,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
915855,NA,1,NA,NA,NA,NA,943634,olopatadine,epinastine,35607032,Conjunctivitis allergic,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
915855,NA,1,NA,NA,NA,NA,943634,olopatadine,epinastine,35607032,Conjunctivitis allergic,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
915855,NA,1,NA,NA,NA,NA,943634,olopatadine,epinastine,35607032,Conjunctivitis allergic,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
954819,NA,1,NA,NA,NA,NA,945286,cevimeline,Pilocarpine,35606954,Sjogren's syndrome,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
954819,NA,1,NA,NA,NA,NA,945286,cevimeline,Pilocarpine,35606954,Sjogren's syndrome,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
954819,NA,1,NA,NA,NA,NA,945286,cevimeline,Pilocarpine,35606954,Sjogren's syndrome,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
954819,NA,1,NA,NA,NA,NA,945286,cevimeline,Pilocarpine,35606954,Sjogren's syndrome,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
781182,NA,1,NA,NA,NA,NA,965748,ramelteon,Scopolamine,436962,Insomnia,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
781182,NA,1,NA,NA,NA,NA,965748,ramelteon,Scopolamine,436962,Insomnia,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
781182,NA,1,NA,NA,NA,NA,965748,ramelteon,Scopolamine,436962,Insomnia,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
781182,NA,1,NA,NA,NA,NA,965748,ramelteon,Scopolamine,436962,Insomnia,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1341238,NA,1,NA,NA,NA,NA,989482,Terazosin,Dutasteride,37119607,Benign prostatic hyperplasia,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1341238,NA,1,NA,NA,NA,NA,989482,Terazosin,Dutasteride,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1341238,NA,1,NA,NA,NA,NA,989482,Terazosin,Dutasteride,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1341238,NA,1,NA,NA,NA,NA,989482,Terazosin,Dutasteride,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19012925,NA,1,NA,NA,NA,NA,989482,silodosin,Dutasteride,37119607,Benign prostatic hyperplasia,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19012925,NA,1,NA,NA,NA,NA,989482,silodosin,Dutasteride,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19012925,NA,1,NA,NA,NA,NA,989482,silodosin,Dutasteride,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19012925,NA,1,NA,NA,NA,NA,989482,silodosin,Dutasteride,37119607,Benign prostatic hyperplasia,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1110942,NA,1,NA,NA,NA,NA,1105775,omalizumab,Aminophylline,37203741,Bronchospasm and obstruction,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1110942,NA,1,NA,NA,NA,NA,1105775,omalizumab,Aminophylline,37203741,Bronchospasm and obstruction,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1110942,NA,1,NA,NA,NA,NA,1105775,omalizumab,Aminophylline,37203741,Bronchospasm and obstruction,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1110942,NA,1,NA,NA,NA,NA,1105775,omalizumab,Aminophylline,37203741,Bronchospasm and obstruction,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1140088,NA,1,NA,NA,NA,NA,1110942,Dyphylline,omalizumab,37203741,Bronchospasm and obstruction,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1140088,NA,1,NA,NA,NA,NA,1110942,Dyphylline,omalizumab,37203741,Bronchospasm and obstruction,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1140088,NA,1,NA,NA,NA,NA,1110942,Dyphylline,omalizumab,37203741,Bronchospasm and obstruction,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1140088,NA,1,NA,NA,NA,NA,1110942,Dyphylline,omalizumab,37203741,Bronchospasm and obstruction,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
943634,NA,1,NA,NA,NA,NA,1136422,epinastine,levocetirizine,36009773,Rhinitis allergic,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
943634,NA,1,NA,NA,NA,NA,1136422,epinastine,levocetirizine,36009773,Rhinitis allergic,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
943634,NA,1,NA,NA,NA,NA,1136422,epinastine,levocetirizine,36009773,Rhinitis allergic,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
943634,NA,1,NA,NA,NA,NA,1136422,epinastine,levocetirizine,36009773,Rhinitis allergic,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1350310,NA,1,NA,NA,NA,NA,1315865,cilostazol,fondaparinux,37622411,Phlebosclerosis,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1350310,NA,1,NA,NA,NA,NA,1315865,cilostazol,fondaparinux,37622411,Phlebosclerosis,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1350310,NA,1,NA,NA,NA,NA,1315865,cilostazol,fondaparinux,37622411,Phlebosclerosis,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1350310,NA,1,NA,NA,NA,NA,1315865,cilostazol,fondaparinux,37622411,Phlebosclerosis,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
40163718,NA,1,NA,NA,NA,NA,1315865,prasugrel,fondaparinux,37622411,Phlebosclerosis,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
40163718,NA,1,NA,NA,NA,NA,1315865,prasugrel,fondaparinux,37622411,Phlebosclerosis,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
40163718,NA,1,NA,NA,NA,NA,1315865,prasugrel,fondaparinux,37622411,Phlebosclerosis,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
40163718,NA,1,NA,NA,NA,NA,1315865,prasugrel,fondaparinux,37622411,Phlebosclerosis,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1311276,NA,1,NA,NA,NA,NA,1336926,vardenafil,tadalafil,36919202,Sexual dysfunction,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1311276,NA,1,NA,NA,NA,NA,1336926,vardenafil,tadalafil,36919202,Sexual dysfunction,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1311276,NA,1,NA,NA,NA,NA,1336926,vardenafil,tadalafil,36919202,Sexual dysfunction,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1311276,NA,1,NA,NA,NA,NA,1336926,vardenafil,tadalafil,36919202,Sexual dysfunction,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19027958,NA,1,NA,NA,NA,NA,1517070,fesoterodine,desmopressin,36718449,Urinary incontinence,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19027958,NA,1,NA,NA,NA,NA,1517070,fesoterodine,desmopressin,36718449,Urinary incontinence,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19027958,NA,1,NA,NA,NA,NA,1517070,fesoterodine,desmopressin,36718449,Urinary incontinence,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
19027958,NA,1,NA,NA,NA,NA,1517070,fesoterodine,desmopressin,36718449,Urinary incontinence,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1588712,NA,1,NA,NA,NA,NA,1536743,Follicle Stimulating Hormone,ganirelix,37119655,Infertility female,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1588712,NA,1,NA,NA,NA,NA,1536743,Follicle Stimulating Hormone,ganirelix,37119655,Infertility female,"Acute pancreatitis, RR=1.5",Exposure control,1.5,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1588712,NA,1,NA,NA,NA,NA,1536743,Follicle Stimulating Hormone,ganirelix,37119655,Infertility female,"Acute pancreatitis, RR=2",Exposure control,2,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1588712,NA,1,NA,NA,NA,NA,1536743,Follicle Stimulating Hormone,ganirelix,37119655,Infertility female,"Acute pancreatitis, RR=4",Exposure control,4,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
1589795,NA,1,NA,NA,NA,NA,1563600,Luteinizing Hormone,Chorionic Gonadotropin,37119655,Infertility female,Acute pancreatitis,Exposure control,1,1,NA,NA,NA,NA,NA,NA,Acute pancreatitis,SCCS,FALSE,TRUE,FALSE,MDCR,NA,NA,NA,NA,NA
